customer_no,total_enq_amt_x,total_enq_amt_y
18865,1032000,14
18866,312000,9
18867,493601,9
18868,2739500,14
18869,16562672,59
18870,629501,14
18871,2212894,7
18872,546000,13
18873,153000,6
18874,815000,7
18875,1549963,13
18876,4018097,32
18877,1710500,27
18878,17201000,4
18879,490000,11
18880,2368000,12
18881,1319000,13
18882,1785300,33
18883,491500,14
18884,102187600,32
18885,217000,5
18886,101000,3
18887,4282000,31
18888,96000,5
18889,570100,8
18890,254000,7
18891,955003,23
18892,7413000,24
18893,206900,10
18894,1695200,20
18895,618999,8
18896,8021010,40
18897,2637002,13
18898,252000,7
18899,162000,5
18900,1236200,12
18901,1876900,22
18902,425001,15
18903,2588000,15
18904,95000,3
18905,201001,5
18906,419000,12
18907,60000,2
18908,338000,15
18909,350500,11
18910,501101,7
18911,4261701,45
18912,1068832,18
18913,900000,15
18914,118803440,36
18915,118800,4
18916,19207852,40
18917,1051010,14
18918,101482000,14
18919,201001,9
18920,819000,25
18921,1572150,14
18922,985000,10
18923,3295101,29
18924,3914751,25
18925,571000,7
18926,102295700,24
18927,608000,6
18928,101229068,27
18929,10806700,17
18930,471000,4
18931,1419000,19
18932,1125000,9
18933,731000,7
18934,95000,5
18935,403000,12
18936,273142740,92
18937,418947,10
18938,102000,4
18939,66100,4
18940,210000,4
18941,80000,5
18942,3597124,30
18943,704720,9
18944,883000,22
18945,11802000,17
18946,1284000,7
18947,612000,8
18948,450000,16
18949,3982050,34
18950,2108951,25
18951,1980000,24
18952,1629312,33
18953,51000,2
18954,5078324,25
18955,952001,13
18956,150000,2
18957,268000,8
18958,1600000,44
18959,253000,8
18960,13660011,26
18961,107262100,32
18962,101000,3
18963,51000,2
18964,350000,2
18965,2471000,12
18966,5276000,7
18967,150000,3
18968,151001,5
18969,632000,12
18970,351544,14
18971,8437586,19
18972,361540,11
18973,606000,6
18974,431000,4
18975,7857200,21
18976,2010000,14
18977,1300380,26
18978,341000,4
18979,52000,3
18980,1063831,18
18981,10,1
18982,5650656,24
18983,21000,3
18984,5043257,67
18985,2757501,19
18986,2041687,8
18987,1346101,17
18988,2884000,17
18989,372000,9
18990,8130304,44
18991,911982,9
18992,219500,7
18993,101081,3
18994,97720000,22
18995,414000,19
18996,25900,3
18997,1367000,5
18998,327000,10
18999,421000,7
19000,403932200,33
19001,103000,5
19002,15573101,24
19003,51000,2
19004,51000,2
19005,116000,4
19006,1229500,14
19007,15837000,38
19008,1341800,21
19009,316000,5
19010,5359711,41
19011,3686250,46
19012,1270000,11
19013,70000,3
19014,113309100,24
19015,576300,16
19016,4330565,55
19017,3699002,28
19018,900433,10
19019,354175399,29
19020,1070001,9
19021,2793001,14
19022,101000,3
19023,231000,6
19024,121290300,57
19025,86100,6
19026,6629110,17
19027,11570305,30
19028,10000,1
19029,81000,5
19030,221000,11
19031,1615000,7
19032,3112000,21
19033,60000,2
19034,354000,9
19035,101000,3
19036,406264,9
19037,3483004,34
19038,750000,20
19039,1885000,12
19040,61000,3
19041,601001,6
19042,22000,4
19043,252550,12
19044,1356000,9
19045,122490,6
19046,550000,2
19047,1640001,13
19048,77689000,27
19049,1194000,17
19050,172000,7
19051,1610010,7
19052,792764,15
19053,144000,8
19054,946100,8
19055,71000,4
19056,395100,9
19057,241000,6
19058,1033010,13
19059,381901,5
19060,436000,8
19061,3261000,6
19062,4849100,18
19063,51000,2
19064,50000,1
19065,525000,10
19066,2239000,16
19067,25000,1
19068,199900,4
19069,2259003,35
19070,3732804,36
19071,2852341,33
19072,318000,15
19073,105268001,34
19074,391100,10
19075,102000,4
19076,162000,6
19077,1241000,15
19078,347501,6
19079,285500,6
19080,2301535,38
19081,713010,10
19082,177990,5
19083,3292001,26
19084,1257654,19
19085,796206,17
19086,236000,5
19087,99000,3
19088,53000,4
19089,331000,10
19090,626402,14
19091,37454001,79
19092,603100,8
19093,66000,3
19094,26000,3
19095,51000,2
19096,132000,5
19097,9125000,17
19098,263000,8
19099,104708920,23
19100,150000,6
19101,1882000,18
19102,105000,6
19103,555750,24
19104,51000,2
19105,1596000,13
19106,29120149,78
19107,80670521,15
19108,3141000,10
19109,1471150,18
19110,3891000,12
19111,7999551,37
19112,1001126999,16
19113,747000,15
19114,151000,4
19115,1451000,3
19116,104069450,49
19117,4226303,16
19118,116000,4
19119,387100,21
19120,5289202,48
19121,4947301,30
19122,21001,4
19123,12302100,37
19124,234000,5
19125,1035401,22
19126,2314150,34
19127,1385000,8
19128,4093135,26
19129,1153000,25
19130,3456180,32
19131,311000,6
19132,3935510,22
19133,1000,1
19134,3348010,21
19135,184010,3
19136,111662810,72
19137,951000,8
19138,3242615,42
19139,681000,11
19140,244000,6
19141,20040250,22
19142,218700,8
19143,2778100,19
19144,2169001,43
19145,372000,8
19146,522000,8
19147,304538,6
19148,484000,14
19149,635000,18
19150,12987678,33
19151,10221250,12
19152,7066458,31
19153,195000,11
19154,792000,11
19155,700000,10
19156,200010,5
19157,260010,15
19158,2371100,15
19159,526000,10
19160,200140,7
19161,213000,8
19162,2270200,20
19163,1061000,7
19164,101010,4
19165,10000,1
19166,135000,4
19167,4942501,27
19168,355000,9
19169,1815773,26
19170,1612200,12
19171,430001,13
19172,441000,10
19173,7674502,29
19174,74650,3
19175,5242500,27
19176,131000,7
19177,53000,4
19178,2197100,16
19179,459500,8
19180,601000,3
19181,215000,6
19182,1058000,20
19183,97000,5
19184,615000,29
19185,751000,7
19186,4692099,20
19187,1497000,7
19188,21049883,23
19189,103852242,21
19190,201000,5
19191,1653000,7
19192,1030000,20
19193,216000,8
19194,2821000,9
19195,3925000,11
19196,104559602,45
19197,214339300,32
19198,377000,12
19199,506652,24
19200,1975500,15
19201,405000,8
19202,1841000,3
19203,1385710,18
19204,250010,4
19205,1226200,19
19206,1270000,6
19207,2354600,19
19208,251000,5
19209,101000,3
19210,6201001,24
19211,111000,4
19212,3976003,11
19213,100000,1
19214,618844,10
19215,51000,2
19216,60000,2
19217,7288788,27
19218,221000,3
19219,601000,9
19220,242500,5
19221,265527,6
19222,62000,4
19223,366300,11
19224,666900,9
19225,4691000,13
19226,553000,7
19227,837500,12
19228,170000,6
19229,4152960,21
19230,3396100,26
19231,3456000,15
19232,130000,4
19233,2557300,21
19234,87000,6
19235,301000,4
19236,5034100,37
19237,367800,12
19238,673000,9
19239,34452604,83
19240,8087791,33
19241,2761081,15
19242,295000,6
19243,1680001,11
19244,51000,2
19245,221000,5
19246,405502,29
19247,60000,2
19248,676000,14
19249,2690002,14
19250,1728220,36
19251,2268600,36
19252,103590503,34
19253,250000,9
19254,1023195199,18
19255,837000,9
19256,191000,8
19257,378000,19
19258,2540002,31
19259,607867,9
19260,2312000,24
19261,14217307,58
19262,20068175,50
19263,120000,4
19264,191500,4
19265,211010,5
19266,1346275,24
19267,3090449,7
19268,3809000,26
19269,1782002,15
19270,1208000,20
19271,2127010,10
19272,53000,4
19273,1387173,18
19274,1381000,10
19275,26315020,28
19276,185000,3
19277,195000,9
19278,402000,9
19279,631000,8
19280,341000,9
19281,5206001,21
19282,202010,4
19283,1715550,28
19284,5277846,30
19285,669000,4
19286,101041120,11
19287,511000,9
19288,8742100,20
19289,101700101,40
19290,355510,8
19291,388000,10
19292,1112000,8
19293,4311000,27
19294,100489600,8
19295,121000,3
19296,1080100,16
19297,23997400,32
19298,411000,4
19299,2939452,48
19300,4753500,12
19301,1872000,10
19302,852000,18
19303,2375100,29
19304,688000,8
19305,1905001,12
19306,1827000,17
19307,4230000,5
19308,15756000,25
19309,0,0
19310,2152000,15
19311,11731000,14
19312,102838100,28
19313,3800000,11
19314,1874833,12
19315,351000,18
19316,266000,10
19317,850000,4
19318,11000,2
19319,1410000,50
19320,160010,7
19321,84900,3
19322,101000,3
19323,6185400,36
19324,383000,18
19325,2428000,9
19326,1986000,19
19327,201000,5
19328,663510,16
19329,1974176,30
19330,1792788,25
19331,35855010,29
19332,2582100,41
19333,603900,12
19334,224500,6
19335,265828,6
19336,80000,4
19337,401000,3
19338,671000,11
19339,1142563,25
19340,34270302,80
19341,2280000,19
19342,301000,5
19343,154269392,33
19344,65800,2
19345,627000,8
19346,150000,2
19347,774780,27
19348,345100,10
19349,1719100,21
19350,106786000,27
19351,352067,15
19352,342100,11
19353,196400,6
19354,361005,11
19355,981000,17
19356,218107,11
19357,955001,9
19358,956000,6
19359,45235000,20
19360,1670000,4
19361,90000,5
19362,400100,4
19363,1808500,20
19364,51000,2
19365,100681000,11
19366,1657700,35
19367,5526178,23
19368,4336089,35
19369,2239800,32
19370,7451100,12
19371,4420681,17
19372,161000,4
19373,1059000,17
19374,22053590,25
19375,1934000,17
19376,464000,7
19377,1600000,7
19378,581001,12
19379,533000,6
19380,160200,6
19381,52000,3
19382,651006,16
19383,13485984,60
19384,5234041,42
19385,51000,2
19386,501999,12
19387,572000,8
19388,296001,7
19389,1430000,5
19390,101000,3
19391,9869720,18
19392,5876000,13
19393,1961000,15
19394,1597000,25
19395,153000,5
19396,868863,12
19397,450010,5
19398,1402000,13
19399,412000,6
19400,34790207,83
19401,2040480,25
19402,2217000,19
19403,1081000,11
19404,2268091,20
19405,470010,8
19406,310922,7
19407,304000,8
19408,101843701,22
19409,8150000,5
19410,1010,2
19411,126000,5
19412,2585001,7
19413,200838,17
19414,36326331,21
19415,438001,17
19416,1591100,17
19417,416000,12
19418,2276001,22
19419,8831201,30
19420,390000,9
19421,466000,5
19422,5268600,39
19423,2333008,21
19424,110000,3
19425,61000,3
19426,5075600,53
19427,7364008,25
19428,41000,5
19429,440100,12
19430,838100,12
19431,178000,9
19432,302000,7
19433,150000,2
19434,708101,14
19435,1766187,16
19436,2001000,9
19437,2259700,7
19438,161000,5
19439,373000,11
19440,2317000,8
19441,1421000,9
19442,3649001,43
19443,1152000,9
19444,260027,6
19445,2177500,32
19446,1010438700,39
19447,617000,11
19448,6164500,25
19449,1398126,16
19450,517000,4
19451,868000,5
19452,121000,5
19453,1534000,19
19454,1685000,18
19455,893001,16
19456,858000,16
19457,3351000,5
19458,14545000,19
19459,7204002,22
19460,4036001,20
19461,3577000,14
19462,734901,6
19463,8987002,32
19464,51000,2
19465,194500,7
19466,1239000,16
19467,2243785,39
19468,179491,5
19469,10930804,82
19470,2500001,11
19471,1189938,12
19472,251800,13
19473,537000,15
19474,275000,5
19475,812000,16
19476,858201,24
19477,4717501,17
19478,199501,4
19479,2962260,8
19480,6070000,14
19481,642000,9
19482,38132950,25
19483,1399900,20
19484,176000,9
19485,2035000,12
19486,841000,9
19487,3013200,35
19488,799000,17
19489,134000,4
19490,107422100,32
19491,343000,7
19492,310001,2
19493,50000,1
19494,3111110,27
19495,712000,7
19496,658500,7
19497,130000,5
19498,446300,16
19499,1692100,15
19500,300000,4
19501,7336000,42
19502,3317000,36
19503,2983365,31
19504,255600,11
19505,551000,5
19506,361000,7
19507,5691000,23
19508,1615000,16
19509,2418001,25
19510,274000,7
19511,9072000,25
19512,635732,25
19513,550000,15
19514,2701010,7
19515,101480056,30
19516,73002,8
19517,598500,11
19518,1201200,10
19519,950625,15
19520,15436801,68
19521,835000,11
19522,301000,4
19523,380388,9
19524,2431000,14
19525,331000,4
19526,467001,5
19527,894000,15
19528,30466922,29
19529,711500,8
19530,6032362,28
19531,202001,5
19532,149000,3
19533,2111000,13
19534,635100,8
19535,1709400,24
19536,1658993,10
19537,11000,2
19538,25509600,30
19539,1343000,11
19540,7647100,22
19541,166900,5
19542,5190377,35
19543,16000,2
19544,335601,9
19545,6636962,36
19546,224000,8
19547,1531000,12
19548,131000,5
19549,1027000,15
19550,373010,13
19551,201000,4
19552,2000,2
19553,61000,3
19554,130000,2
19555,1038000,21
19556,6678501,36
19557,3085000,6
19558,3962000,17
19559,379288,11
19560,272000,4
19561,1924757,4
19562,110445000,24
19563,5026003,45
19564,1332000,16
19565,402001,9
19566,94471,3
19567,1225001,9
19568,9389250,19
19569,2227000,9
19570,5264504,32
19571,197002,10
19572,86528,3
19573,312500,8
19574,4341100,39
19575,66000,3
19576,398501,8
19577,111000,4
19578,111000,4
19579,60000,11
19580,2704500,25
19581,561000,6
19582,2348400,29
19583,5958000,17
19584,100812001,13
19585,231000,6
19586,206000,3
19587,1729000,32
19588,0,0
19589,50000,1
19590,151000,4
19591,120000,3
19592,777700,14
19593,8684019,50
19594,706000,7
19595,122000,6
19596,250001,4
19597,51000,2
19598,520000,11
19599,6159905,47
19600,160610,7
19601,528300,5
19602,10486000,10
19603,2357000,13
19604,3015300,26
19605,2661000,12
19606,418000,13
19607,176000,6
19608,220000,5
19609,2362100,13
19610,361800,15
19611,102250000,15
19612,898100,22
19613,1561000,8
19614,1140000,21
19615,2323100,7
19616,299000,11
19617,2212000,29
19618,1682001,23
19619,870513,8
19620,813999,21
19621,235211,5
19622,3901101,36
19623,2051805,20
19624,1008951,13
19625,102205000,20
19626,10931000,31
19627,1712000,10
19628,1860561,13
19629,255963,9
19630,291000,6
19631,11059741,52
19632,2020200,24
19633,252000,5
19634,5437010,34
19635,24468522,21
19636,130619263,42
19637,2379750,29
19638,80000,4
19639,417000,11
19640,941000,11
19641,442000,5
19642,791312,11
19643,1796000,20
19644,401000,7
19645,1867501,37
19646,434500,10
19647,52000,3
19648,13435007,61
19649,100639108,13
19650,594000,13
19651,50000,1
19652,111236100,30
19653,434999,5
19654,52000,3
19655,1140002,12
19656,51010175,45
19657,2132000,7
19658,461000,5
19659,2402300,28
19660,102000,4
19661,212000,7
19662,124000,4
19663,10030000,13
19664,3409105,20
19665,51000,2
19666,1551050,13
19667,1799383,23
19668,5623000,11
19669,643672,7
19670,203000,9
19671,62100,5
19672,1261001,10
19673,120990,7
19674,151000,4
19675,252000,7
19676,611000,21
19677,3106500,26
19678,1162340,23
19679,6452103,29
19680,600100,5
19681,102370102,12
19682,1436000,10
19683,4203102,24
19684,322400,7
19685,10841100,11
19686,3216954,5
19687,1454401,15
19688,303300,6
19689,1403332,11
19690,36949000,22
19691,5482000,15
19692,162000,5
19693,2000,2
19694,62000,4
19695,891785,10
19696,1492000,15
19697,100000,2
19698,351000,3
19699,1171000,4
19700,40254400,20
19701,0,0
19702,112000,5
19703,151000,4
19704,8671310,9
19705,1182001,26
19706,616000,7
19707,3842501,27
19708,280443003,38
19709,2455000,7
19710,1430750,23
19711,1885198,20
19712,1621556,11
19713,107427062,51
19714,728000,13
19715,2286000,21
19716,266001,10
19717,1345000,17
19718,1242000,12
19719,3670001,15
19720,2085000,8
19721,501000,4
19722,1605001,14
19723,5082000,38
19724,51000,2
19725,818700,16
19726,13310472,36
19727,4521220,28
19728,386001,13
19729,727934,11
19730,800451,10
19731,1000,1
19732,4280999,26
19733,226000,11
19734,10770010,30
19735,1978100,27
19736,397000,10
19737,1361142,14
19738,920000,7
19739,161000,5
19740,1725000,16
19741,246000,8
19742,113000,6
19743,372871,6
19744,1006467900,41
19745,46000,5
19746,824000,19
19747,11833499,11
19748,16600201,37
19749,130000,4
19750,126000,5
19751,783502,17
19752,450000,5
19753,135000,5
19754,24496400,34
19755,927003,11
19756,35039150,60
19757,2210000,11
19758,6163855,32
19759,1761000,15
19760,1579002,15
19761,61000,3
19762,125100,4
19763,254000,9
19764,52000,3
19765,190000,3
19766,738000,10
19767,305000,5
19768,831000,19
19769,557000,10
19770,86001,6
19771,71000,4
19772,1754002,22
19773,125000,3
19774,171500,10
19775,10123161,33
19776,107000,6
19777,152000,5
19778,2088001,19
19779,5563000,32
19780,2033000,17
19781,1426000,6
19782,11902151,41
19783,461000,5
19784,3001,4
19785,957000,12
19786,456000,12
19787,261000,7
19788,776000,7
19789,18493101,37
19790,6018650,33
19791,303500,10
19792,160100,5
19793,121479440,24
19794,197100,9
19795,105237024,57
19796,587500,17
19797,636000,7
19798,141000,7
19799,4315500,22
19800,909000,18
19801,4612200,41
19802,81000,3
19803,7149283,38
19804,692000,20
19805,151000,4
19806,451000,9
19807,334097,9
19808,1647000,23
19809,2575603,31
19810,1849710,14
19811,5604014,27
19812,51000,2
19813,261000,6
19814,3513000,18
19815,55000,6
19816,101030000,16
19817,123000,4
19818,480200,15
19819,162010,6
19820,403000,4
19821,3155149,22
19822,190000,9
19823,262902,12
19824,640000,5
19825,5067000,18
19826,3668001,34
19827,17803000,30
19828,3361000,13
19829,122000,6
19830,161000,4
19831,350000,7
19832,531000,7
19833,301696150,18
19834,211000,5
19835,393120,12
19836,81000,3
19837,166000,6
19838,661000,8
19839,396002,15
19840,271000,6
19841,5144500,39
19842,2665000,7
19843,736000,12
19844,29435599,23
19845,1051000,3
19846,181000,3
19847,4145500,19
19848,258000,8
19849,18000,4
19850,189000,6
19851,1000,1
19852,5930000,31
19853,4151000,6
19854,229100,10
19855,323983,7
19856,518001,12
19857,3000,3
19858,3746189,46
19859,1204000,16
19860,7621010,24
19861,2676000,25
19862,900200,5
19863,2235000,11
19864,447000,10
19865,91650,4
19866,121400,4
19867,1240000,17
19868,169000,6
19869,3050000,6
19870,236000,6
19871,8579891,31
19872,349000,5
19873,2497000,21
19874,2571700,21
19875,1641000,10
19876,963029,14
19877,1253000,16
19878,6630101,26
19879,3359002,41
19880,217000,6
19881,923000,12
19882,521100,10
19883,1176000,9
19884,1840985,27
19885,502001,7
19886,1974000,7
19887,16089100,20
19888,122000,4
19889,2904000,25
19890,7810206,52
19891,1023098,27
19892,205090,8
19893,101000,3
19894,991000,16
19895,503000,6
19896,224878874,83
19897,61000,3
19898,5869390,42
19899,4002133,11
19900,102000,4
19901,51000,2
19902,279503,10
19903,66000,3
19904,8192000,17
19905,1327000,16
19906,51000,2
19907,72000,5
19908,231000,7
19909,2456150,15
19910,1190400,7
19911,16000,2
19912,1080000,4
19913,101000,3
19914,52000,3
19915,5993200,23
19916,1296000,9
19917,563130,15
19918,3743000,15
19919,829558,19
19920,3639000,26
19921,4842001,17
19922,970500,11
19923,102010,4
19924,821427,8
19925,2000,2
19926,100010,3
19927,281000,6
19928,183000,11
19929,150000,2
19930,161000,4
19931,106653200,61
19932,970000,23
19933,2011000,4
19934,32785100,39
19935,1222000,15
19936,283602,12
19937,999001,13
19938,102007101,18
19939,2484902,34
19940,461000,12
19941,5207000,30
19942,551000,13
19943,69001,4
19944,980620,7
19945,51000,2
19946,226000,9
19947,7688000,27
19948,4348500,15
19949,251001,9
19950,1781000,11
19951,323242003,115
19952,1270000,21
19953,2030400,24
19954,51000,2
19955,1226000,11
19956,15852103,41
19957,2605500,44
19958,401201,7
19959,3336000,22
19960,2075440,7
19961,101000,3
19962,702000,11
19963,5608001,29
19964,487900,7
19965,351000,4
19966,175000,3
19967,2536801,18
19968,1326001,5
19969,9147104,22
19970,696000,5
19971,109198500,39
19972,1363158,15
19973,91000,4
19974,333000,8
19975,26880001,14
19976,152000,5
19977,952000,8
19978,20973100,47
19979,216000,10
19980,1493900,17
19981,1489000,8
19982,161000,5
19983,81000,5
19984,1230635,27
19985,61000,3
19986,394004,9
19987,1018887,19
19988,2532000,26
19989,572000,7
19990,3652001,9
19991,772001,14
19992,15880000,19
19993,1584000,15
19994,1256500,8
19995,16608003,44
19996,886000,9
19997,1978002,18
19998,6758000,24
19999,81000,3
20000,52000,3
20001,2517000,4
20002,539000,11
20003,1000,1
20004,17724004,56
20005,144000,11
20006,12042101,42
20007,794500,9
20008,337002,15
20009,833500,9
20010,111100,5
20011,487427,11
20012,2611000,5
20013,1826103,34
20014,1689101,32
20015,2000,2
20016,2845901,16
